Id,SalePrice
1974,309040.8479472104
1978,296653.5060179438
1982,220241.83191133002
1983,214356.10288749213
1984,176813.76869833478
1987,186255.21466185167
1988,175392.90243791384
1991,217272.37723054882
1994,248149.5718936289
1995,185290.3832546077
2002,238591.9779758201
2003,259371.61944837074
2004,262443.1901440035
2006,216297.40706028062
2007,256909.55110216787
2008,209563.3843664699
2010,193482.37224130362
2011,129902.05752163244
2012,189594.15297495938
2013,180405.72512019152
2016,190984.59683620065
2019,134443.93000021693
2021,117482.66392990474
2026,177443.87592402578
2027,163555.97730320456
2028,161704.16861520216
2032,262760.87049385364
2033,267033.24702186836
2041,269254.9558736007
2047,151381.74673087633
2048,131163.90061012618
2052,128282.94860690394
2054,84290.79181370541
2055,159803.10956303414
2056,128135.5502745073
2057,125480.0988594039
2059,133517.05844502657
2062,139382.49729874588
2063,106534.24815172517
2064,136284.36184244868
2067,137437.69009743485
2069,95773.3850493498
2070,108790.10095115242
2071,96230.08256745776
2076,117578.88381273531
2077,145683.03362160124
2079,132468.68193628007
2080,114499.82526712406
2081,126457.06879363777
2083,145569.41025006658
2085,125869.63061948963
2086,124366.5195210295
2087,122882.62993402198
2088,111585.84184667854
2089,89215.8640875182
2092,146146.98556266192
2093,127588.4814123216
2096,90189.67520997788
2097,90925.23489658492
2098,144127.68393244885
2099,71268.48433631111
2102,158504.18498045517
2103,104681.68583958283
2105,135931.94358085966
2108,118158.9285741952
2109,123534.48327991254
2110,122010.16588930807
2113,110326.6939077958
2114,106441.73014738984
2115,144256.52305275557
2116,111691.26784533587
2117,148810.14325215557
2119,109629.97036095828
2120,103488.8240828658
2124,204840.81413414562
2125,146498.0993834193
2126,153014.10354982186
2127,156208.30851825318
2128,143316.36316401805
2130,139511.4320729425
2133,115377.6167044156
2134,126778.63653774049
2137,112861.83831225273
2139,143194.84866870294
2140,130812.77022134184
2145,129674.2569841371
2146,141275.98504807276
2148,122033.82227908606
2151,148166.85509888985
2154,115507.67125763076
2155,129950.9492310699
2157,239824.56292304813
2159,216118.76499783373
2160,190413.44035077878
2161,258139.4561521448
2166,143537.53904635718
2169,194344.45051071502
2177,235040.67947104934
2178,228830.4798095825
2181,208440.11414490186
2182,237373.51339368065
2183,210637.06723419504
2184,129837.52065973637
2188,151146.40314861096
2193,90784.10600840082
2194,107043.1073894606
2196,116748.26432960005
2197,116576.84015620708
2198,159260.76242247163
2201,120236.84883902877
2202,222333.21366591903
2207,271268.4187666647
2208,215629.41340272958
2211,110936.18018609451
2212,105867.39241789874
2213,106608.22865498051
2214,150684.98947477216
2215,105447.2980575762
2216,149480.88772535592
2219,84420.46994960956
2220,85552.13088972677
2226,189601.15305063088
2228,281099.7959940163
2229,244231.57607960165
2230,164393.48499538135
2231,211963.80465288294
2232,182177.14687464808
2233,182642.0762213505
2234,255721.29713132634
2239,121695.28372197336
2240,165464.53933433967
2243,149795.52206725255
2249,125368.95548986652
2250,135575.49332872
2252,171107.06522279614
2253,167280.20660493712
2256,183109.18673332082
2257,195903.46878236797
2261,201303.95168652807
2262,205600.28947807793
2263,314211.16804808995
2266,296453.1278145064
2270,191416.55216237268
2271,233622.14109571755
2273,163072.75136240612
2274,182281.0544257994
2277,177394.90031767488
2278,150943.70501885933
2281,181289.01140343922
2282,185981.32899181222
2286,128223.12828033541
2288,288726.5386528932
2297,304725.8088543351
2300,304813.18685237475
2302,244318.17722399856
2303,250418.30158748315
2304,251034.49047053405
2305,161208.64981930063
2306,162910.11038241998
2307,190403.46713851232
2308,237181.5069232628
2310,212292.42235440755
2311,213005.7990911601
2313,171786.794998154
2314,188748.5469804728
2315,171297.8100808279
2316,188536.2125762063
2318,172751.71613680053
2319,190100.84940934362
2320,185465.45892060542
2322,179113.69746724388
2323,187371.06123395727
2324,180079.9044195176
2325,212500.27328198546
2327,215662.71880953325
2329,184423.6036398849
2333,288364.94807944936
2334,245671.7523435471
2335,281095.5241081256
2337,218690.48963834072
2338,266720.7408654985
2339,240730.10663135647
2342,241727.23790958666
2343,225422.1532129165
2344,233642.43818612298
2345,248632.48551880568
2346,213529.6517215748
2347,213555.32101070284
2348,236128.56832672458
2349,171690.8852273693
2352,260801.96113849225
2354,124874.809837804
2355,176196.85132068605
2356,150367.17212411918
2357,211425.7793472334
2359,120114.57325436402
2360,115697.96525963125
2361,140343.46287009955
2363,139996.56924053901
2365,214871.82041189476
2366,197475.05856110688
2367,230961.014777943
2368,207366.42134945188
2372,195741.925725729
2378,138802.02327523095
2383,214792.2097972744
2384,251260.81838152042
2385,158472.7978605147
2386,139656.52494975086
2387,136387.6018614372
2389,131725.74731845298
2391,132375.9149582823
2392,114082.90351504268
2394,146036.14308765536
2395,192684.55230823287
2401,113420.97764205147
2402,134265.44720287825
2405,151832.7782911756
2407,127612.17870375668
2408,139467.29309065116
2409,131321.08995660272
2411,122713.33499601555
2412,150231.79887143188
2413,138621.1383068426
2414,135256.74055639445
2416,117978.49785054935
2419,135113.01483223913
2420,126602.91908049441
2423,146840.8164838463
2426,131938.74924932962
2427,138275.26821519923
2430,124620.0907566921
2431,114343.64173245904
2434,141091.43132628538
2435,147740.22381738498
2436,112151.24847925945
2437,112322.67334082507
2438,122346.1359578433
2439,108632.510207891
2440,119262.06284702213
2441,100236.91624021041
2442,103508.4928584954
2443,115236.55663232363
2445,94066.22256341063
2446,149013.8180594862
2449,106190.43728613899
2450,158541.447462469
2451,121591.76751246405
2452,214055.52987670558
2453,109922.4664843521
2454,135478.94428473516
2455,110086.16351388616
2456,143660.52321814353
2457,122558.77201612027
2458,100695.25499707017
2459,108594.24042576535
2461,117022.33093323819
2462,137277.678658387
2463,116489.47766879252
2464,179816.8024276437
2465,130369.49720975845
2466,114455.56469361452
2468,100724.19317157607
2469,91052.26519838565
2472,158840.75792387943
2478,165351.129943845
2479,122342.5511603759
2483,116598.05831137093
2486,147574.40627241475
2488,168692.3523018047
2495,107299.0826335156
2497,142705.12142574874
2501,130308.95403546879
2502,134202.13873190124
2503,121731.47193857387
2505,218425.677247294
2506,261623.60669735048
2508,259538.6786782816
2509,234321.3995854933
2510,239251.65865142437
2511,187370.45851090841
2512,220742.48244627423
2516,170342.61600203556
2517,134464.7113384658
2518,138061.31956936987
2519,228987.538390727
2520,208655.71112417287
2521,194151.27704509054
2523,133849.20272360518
2524,145739.6934551239
2525,144288.6167124557
2526,137043.0070634858
2527,111375.53806317609
2528,128020.8507952492
2529,134470.3683286726
2530,124504.98633219201
2532,238419.52616153838
2533,210012.56135876823
2537,220035.88123760256
2538,194483.86237374003
2539,191992.54653979515
2540,176761.39481504846
2541,187104.12521497186
2542,171925.2698707191
2543,126962.15501844572
2545,126218.03352042112
2546,135684.55036626125
2547,135346.35979953798
2549,172240.1363217012
2555,100017.0225786465
2556,116269.0109507031
2557,120937.12213368487
2559,138608.72710554817
2560,125138.64195218729
2561,158193.91616489965
2562,122798.20465974939
2563,134116.729090857
2564,189442.37408718903
2566,156352.7674498602
2572,199091.97072883186
2575,116812.04098377847
2577,167537.92552654698
2578,97421.37506134904
2585,187195.8431272265
2586,212227.5658065863
2589,141107.20910911864
2592,227360.70290702354
2606,142138.61454756506
2613,125097.22078078579
2620,176666.83878534462
2622,185099.57145458958
2623,256685.20594077758
2624,253043.93059301097
2627,198579.01633083812
2633,323509.0561148096
2636,206461.73691937773
2638,253466.20971681882
2639,172805.41617108122
2640,152368.45299589357
2642,194360.21024868346
2653,257961.38695676578
2654,255206.52590702914
2659,292647.84369659383
2660,311371.67642952607
2664,279875.6295215303
2667,168299.5075078078
2668,184423.82009247894
2669,180409.2498178642
2670,285966.8989463706
2671,188202.87544188215
2672,182447.45046778512
2675,172344.81911477522
2676,186474.7071964151
2679,277928.6333664824
2680,279405.0768200552
2686,273886.43451004336
2688,232092.5934318281
2689,206820.8184861127
2691,184970.7217466908
2692,131203.61202765285
2693,211964.536930349
2694,124553.75511469894
2695,200163.61928574106
2696,190967.71285219773
2697,192427.5960312216
2699,189440.35364604372
2700,171286.53839174693
2702,120069.72193791995
2706,115404.98547656334
2713,169313.59243959017
2721,144834.66029774203
2723,141429.58444222782
2724,128261.96181300515
2726,145703.80171688565
2730,141955.93774686762
2731,110941.48170766799
2732,115167.9020963539
2733,157788.2376808043
2735,131438.36559361807
2736,139480.04477383697
2737,120631.65018859404
2741,149267.51985219668
2744,143364.5376539037
2745,134822.236223841
2746,125385.78089282883
2748,128472.84686073684
2755,123622.99916293277
2756,92355.98097968096
2757,75120.71893829016
2758,93034.88344097155
2759,147296.48701957116
2760,143777.16717995008
2762,141211.8128925818
2763,180753.15476691272
2766,142301.50051440115
2769,130090.27898097764
2770,162020.8205434711
2773,175673.79426598348
2774,141178.31445251632
2775,128018.03723414602
2777,157222.43480620845
2778,153382.1561846345
2780,105370.01801195333
2781,101882.35939931723
2782,102525.4161130299
2786,78359.93237109206
2787,119177.49093044127
2788,91186.73973276089
2792,80419.5035975438
2793,141681.502917517
2794,102440.15985100825
2795,115996.05125946009
2796,100526.87235712125
2799,112543.91458938293
2800,79123.59174604631
2801,110586.23419216447
2802,136981.52256267006
2805,102101.45603771569
2806,93421.45554018542
2807,171353.98379487533
2810,134210.8238161553
2818,134392.66103742406
2820,140791.90745607484
2821,104921.30606732123
2827,140854.09649755238
2828,210793.523931054
2831,191400.6093833853
2832,206089.72147206875
2833,300278.40715065104
2834,230911.70454348173
2835,220073.7537244394
2837,180317.22629664172
2838,139621.21008378433
2839,177375.46447870418
2841,204369.70135248837
2842,238381.75914216702
2843,150012.55604890778
2845,122168.06898656908
2847,196006.1045346787
2849,215777.86154199098
2850,284708.03680291126
2853,247109.08685534837
2854,137344.48349791087
2855,210107.08384117283
2856,210042.33871847895
2857,190028.27496592308
2858,204477.18909525365
2859,146404.5564155578
2861,131578.8528775521
2862,213358.4591941096
2867,96450.51492231345
2868,127653.1987380508
2869,127102.58434655036
2872,64649.57191493476
2873,110211.62412308241
2874,147273.87667254417
2877,137568.3300928539
2878,166007.39463865286
2879,139607.429354024
2880,100704.5087574588
2882,160136.73970832254
2883,173982.67344343849
2884,177279.83013880224
2885,154002.415690232
2887,101031.7733319998
2889,76362.4784376276
2890,90864.04525613696
2891,144914.42523260292
2892,76099.38771957874
2894,67747.95077603114
2899,245577.10837770824
2903,325827.12614666345
2907,119818.78147327113
2908,124346.20257731524
2912,143728.55496130264
2919,255212.57468992632
